개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3160000,3160000-103-1993-06004,19931126,,3,폐업,2,폐업,20000111,,,,02   0   0,82.72,152854,서울특별시 구로구 구로동 412-2번지 ,,,사슴메들리,2002-01-07 0:00,I,59:59.0,단란주점,189503.6936,443383.1458,단란주점,0,0,주택가주변,을,상수도전용,,,,,,,,,N,82.72,,,
3160000,3160000-103-1996-07348,19960816,,3,폐업,2,폐업,20010220,,,,02 6870061,132,152816,서울특별시 구로구 개봉동 403-206번지 ,,,워커힐스탠드단란바,2002-01-08 0:00,I,59:59.0,단란주점,187167.0585,443329.736,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,132,,,
3160000,3160000-103-1996-05997,19960830,,3,폐업,2,폐업,19990714,,,,02 8645341,86.16,152800,서울특별시 구로구 가리봉동 121-8번지 ,,,성원단란주점,2002-01-07 0:00,I,59:59.0,단란주점,189900.6912,442353.0182,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,86.16,,,
3160000,3160000-103-1993-06009,19931214,,3,폐업,2,폐업,20020611,,,,02 8660253,68.35,152858,서울특별시 구로구 구로동 500-10번지 ,,,에쿠스,2001-11-14 0:00,I,59:59.0,단란주점,189639.0341,444129.3662,단란주점,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,68.35,,,
3160000,3160000-103-2011-00002,2011-05-26,,1,영업/정상,1,영업,,,,,,145.2,152-880,서울특별시 구로구 구로동 1124-2 2층,"서울특별시 구로구 디지털로32길 97-33, 2층 (구로동)",8391,피닉스 뮤직타운,2024-02-21 17:21,U,03:00.0,단란주점,191186.6158,442433.225,,,,,,,,,,,,,,,,,,,
3160000,3160000-103-1993-06010,19931215,,3,폐업,2,폐업,20000502,,,,2,38.4,152872,서울특별시 구로구 구로동 735-22번지 ,,,새시대단란주점,2002-01-08 0:00,I,59:59.0,단란주점,189726.2224,443022.7486,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,38.4,,,
3160000,3160000-103-1993-06011,19931221,,3,폐업,2,폐업,19940329,,,,206149124,60.45,152836,서울특별시 구로구 고척동 273-11번지 ,,,25시단란주점,2002-01-07 0:00,I,59:59.0,단란주점,186772.5894,444308.218,단란주점,0,0,주택가주변,을,상수도전용,,,,,,,,,N,60.45,,,
3160000,3160000-103-1996-06066,19940726,,3,폐업,2,폐업,20121030,,,,26855067,135.2,152823,서울특별시 구로구 고척동 51-11번지 ,,,예사랑,2009-04-24 10:56,I,59:59.0,단란주점,187835.0311,444602.7262,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,135.2,,,
3160000,3160000-103-1994-06067,19940726,,3,폐업,2,폐업,19981224,,,,02   0,107.9,152880,서울특별시 구로구 구로동 1125-4번지 ,,,엘리제,2001-09-26 0:00,I,59:59.0,단란주점,191225.5919,442385.3715,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,107.9,,,
3160000,3160000-103-1994-06068,19940727,,3,폐업,2,폐업,20070727,,,,02 8686632,119.4,152858,서울특별시 구로구 구로동 486-50번지 ,,,이집트,2002-11-19 0:00,I,59:59.0,단란주점,189516.4141,443966.638,단란주점,0,0,주택가주변,을,상수도전용,,,,,,,,,N,119.4,,,
3160000,3160000-103-1994-06069,19940727,,3,폐업,2,폐업,19951207,,,,02 8305719,66.8,152801,서울특별시 구로구 가리봉동 126-18번지 ,,,황금마차,2002-01-07 0:00,I,59:59.0,단란주점,190165.6745,442109.0579,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,66.8,,,
3160000,3160000-103-1997-07407,19971112,,3,폐업,2,폐업,20010227,,,,02 8307868,134.6,152847,서울특별시 구로구 구로동 147-1번지 ,,,폭스단란,2002-01-07 0:00,I,59:59.0,단란주점,190462.0543,443195.1702,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,134.6,,,
3160000,3160000-103-1997-06208,19971119,,3,폐업,2,폐업,20120608,,,,02 8302610,98.1,152801,서울특별시 구로구 가리봉동 135-6번지 ,서울특별시 구로구 디지털로 226 (가리봉동),8395,황금성 메들리,2012-03-19 17:45,I,59:59.0,단란주점,190300.0657,441995.7241,단란주점,,,,,,,,,,,,,,N,98.1,,,
3160000,3160000-103-1997-06210,19971201,,3,폐업,2,폐업,20000302,,,,02 8646223,63.88,152840,서울특별시 구로구 구로동 82-10번지 ,,,희나리,2002-01-07 0:00,I,59:59.0,단란주점,189987.2067,443512.8036,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,63.88,,,
3160000,3160000-103-1998-06214,19980124,,3,폐업,2,폐업,19991012,,,,02 8377937,636.14,152800,서울특별시 구로구 가리봉동 123-78번지 79 ,,,여진,2002-01-07 0:00,I,59:59.0,단란주점,190057.1538,442161.6393,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,636.14,,,
3160000,3160000-103-1998-06215,19980130,,3,폐업,2,폐업,20200618,,,,02 8517066,148.12,152840,서울특별시 구로구 구로동 83-3번지 ,서울특별시 구로구 가마산로 248 (구로동),8306,짝노래바,2020-06-19 10:03,U,40:00.0,단란주점,190054.6533,443617.1759,단란주점,,,,,,,,,,,,,,N,148.12,,,
3160000,3160000-103-1996-07700,19960507,,3,폐업,2,폐업,20160630,,,,232813879,81.98,152871,서울특별시 구로구 구로동 729-14번지 ,서울특별시 구로구 구로동로 129-1 (구로동),8310,황제,2006-03-13 0:00,I,59:59.0,단란주점,189659.5988,443117.2553,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,81.98,,,
3160000,3160000-103-1996-06146,19960509,,3,폐업,2,폐업,19990506,,,,02   0,144.7,152801,서울특별시 구로구 가리봉동 127-11번지 ,,,장터,2002-01-07 0:00,I,59:59.0,단란주점,190188.9487,441950.1392,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,144.7,,,
3160000,3160000-103-1996-06160,19960520,,3,폐업,2,폐업,20210107,,,,226127074,97.59,152896,서울특별시 구로구 오류동 148-3 ,서울특별시 구로구 오류로8길 60 (오류동),8344,스카이 주점,2021-01-07 17:46,U,40:00.0,단란주점,186111.5704,443352.2136,단란주점,0,0,주택가주변,을,상수도전용,,,,,,,,,N,97.59,,,
3160000,3160000-103-1996-06159,19960520,,3,폐업,2,폐업,20071205,,,,02 8518758,55.91,152840,서울특별시 구로구 구로동 84-14번지 ,,,꿈의궁전,2007-04-05 0:00,I,59:59.0,단란주점,190006.7126,443520.2598,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,55.91,,,
3160000,3160000-103-1994-06046,19940707,,3,폐업,2,폐업,20000710,,,,226311908,69.82,152886,서울특별시 구로구 신도림동 292-45번지 ,,,일번지단란주점,2002-01-07 0:00,I,59:59.0,단란주점,189162.2461,445221.8898,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,69.82,,,
3160000,3160000-103-1996-06062,19940715,,3,폐업,2,폐업,20020611,,,,02 6792436,68.49,152886,서울특별시 구로구 신도림동 292-44번지 ,,,코리아타운,2002-08-23 0:00,I,59:59.0,단란주점,189169.6309,445232.9108,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,68.49,,,
3160000,3160000-103-1994-06063,19940715,,3,폐업,2,폐업,20061228,,,,02 6772688,115.9,152863,서울특별시 구로구 구로동 588번지 ,,,B.M.W,2002-05-30 0:00,I,59:59.0,단란주점,189448.2426,444598.4883,단란주점,1,0,아파트지역,을,상수도전용,,,,,,,,,N,115.9,,,
3160000,3160000-103-1997-06065,19940718,,3,폐업,2,폐업,20120712,,,,226174785,129.4,152815,서울특별시 구로구 개봉동 353-18번지 25 ,,,관광메들리,2012-04-19 10:48,I,59:59.0,단란주점,187206.9918,443813.3276,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,129.4,,,
3160000,3160000-103-1994-06064,19940718,,3,폐업,2,폐업,20051130,,,,02 8540769,39.39,152840,서울특별시 구로구 구로동 84번지 ,,,3 & 5,2005-10-24 0:00,I,59:59.0,단란주점,189995.7741,443536.6062,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,39.39,,,
3160000,3160000-103-1995-07478,19950425,,3,폐업,2,폐업,20081120,,,,232818653,72.76,152855,서울특별시 구로구 구로동 426-21번지 ,,,카사,2007-11-20 13:24,I,59:59.0,단란주점,189737.3257,443496.7262,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,72.76,,,
3160000,3160000-103-1995-06119,19950517,,3,폐업,2,폐업,20031025,,,,02 8630147,12.8,152801,서울특별시 구로구 가리봉동 135-2번지 ,,,노래하는소주마차,2003-10-29 0:00,I,59:59.0,단란주점,190322.0986,442010.2946,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,12.8,,,
3160000,3160000-103-1995-06118,19950517,,3,폐업,2,폐업,20010607,,,,02 8394782,88.83,152855,서울특별시 구로구 구로동 420-51번지 ,,,런던단란주점,2002-01-07 0:00,I,59:59.0,단란주점,189625.3147,443615.2101,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,88.83,,,
3160000,3160000-103-1995-06120,19950518,,3,폐업,2,폐업,19960118,,,,02 6773322,85.11,152864,서울특별시 구로구 구로동 603-13번지 ,,,조양단란주점,2002-01-07 0:00,I,59:59.0,단란주점,189371.0041,444539.543,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,85.11,,,
3160000,3160000-103-1994-06043,19940707,,3,폐업,2,폐업,19950904,,,,02 8568436,54.7,152801,서울특별시 구로구 가리봉동 135-10번지 지상1층 0동 ,,,스카렛,2002-01-07 0:00,I,59:59.0,단란주점,190250.5151,441950.4318,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,54.7,,,
3160000,3160000-103-1994-06044,19940707,,3,폐업,2,폐업,19990819,,,,02 8305045,132.8,152801,서울특별시 구로구 가리봉동 135-70번지 ,,,뉴일번지,2002-01-07 0:00,I,59:59.0,단란주점,190361.6987,441905.2057,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,132.8,,,
3160000,3160000-103-1994-06045,19940707,,3,폐업,2,폐업,19990114,,,,02   0,30.34,152855,서울특별시 구로구 구로동 426-13번지 ,,,수평선,2002-01-07 0:00,I,59:59.0,단란주점,189709.2053,443484.6703,단란주점,0,0,주택가주변,을,상수도전용,,,,,,,,,N,30.34,,,
3160000,3160000-103-1994-06048,19940708,,3,폐업,2,폐업,20210107,,,,226150243,21.5,152816,서울특별시 구로구 개봉동 403-147 ,서울특별시 구로구 개봉로 38 (개봉동),8333,월드컵,2021-01-07 14:06,U,40:00.0,단란주점,187232.0035,442986.9403,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,21.5,,,
3160000,3160000-103-1994-06050,19940708,,3,폐업,2,폐업,20021205,,,,02 8573100,111.5,152880,서울특별시 구로구 구로동 1124-34번지 ,,,애창단란주점,2002-01-28 0:00,I,59:59.0,단란주점,191112.1639,442369.9501,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,111.5,,,
3160000,3160000-103-1995-06134,19950907,,3,폐업,2,폐업,20210107,,,,226182760,136.31,152803,서울특별시 구로구 개봉동 70-29 ,,,21세기단란주점,2021-01-07 14:01,U,40:00.0,단란주점,,,단란주점,0,0,유흥업소밀집지역,을,상수도전용,,,,,,,,,N,136.31,,,
3160000,3160000-103-1995-06121,19950519,,3,폐업,2,폐업,20000408,,,,02 8301131,86.24,152846,서울특별시 구로구 구로동 136-26번지 ,,,람바다단란주점,2002-01-07 0:00,I,59:59.0,단란주점,190268.7362,443373.1086,단란주점,0,0,주택가주변,을,상수도전용,,,,,,,,,N,86.24,,,
3160000,3160000-103-1995-06122,19950525,,3,폐업,2,폐업,20010122,,,,02 4735579,119.18,152801,서울특별시 구로구 가리봉동 127-18번지 ,,,영상호프,2002-01-08 0:00,I,59:59.0,단란주점,190137.1717,441968.4683,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,119.18,,,
3160000,3160000-103-1995-06123,19950608,,3,폐업,2,폐업,19970215,,,,02 8577424,75.79,152871,서울특별시 구로구 구로동 726-1번지 ,,,모래시계,2002-01-07 0:00,I,59:59.0,단란주점,189670.6548,443086.6971,단란주점,0,2,기타,자율,상수도전용,,,,,,,,,N,75.79,,,
3160000,3160000-103-1995-06125,19950622,,3,폐업,2,폐업,20150610,,,,02 8668010,121.9,152850,서울특별시 구로구 구로동 327-19번지 ,서울특별시 구로구 구로동로26길 73 (구로동),8312,무학성가요무대,2009-10-12 16:37,I,59:59.0,단란주점,190038.612,443102.9025,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,121.9,,,
3160000,3160000-103-2000-08424,20000602,,3,폐업,2,폐업,20010612,,,,226130977,143,152892,서울특별시 구로구 오류동 31-133번지 ,,,성인메들리쌈바,2002-01-07 0:00,I,59:59.0,단란주점,186366.6842,443956.1511,단란주점,1,1,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,143,,,
3160000,3160000-103-2000-08534,20000725,,3,폐업,2,폐업,20020516,,,,02 6860978,35.8,152889,서울특별시 구로구 오류동 6-303번지 ,,,라스베가스단란주점,2002-05-16 0:00,I,59:59.0,단란주점,185845.7384,443596.4128,단란주점,1,1,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,35.8,,,
3160000,3160000-103-2002-00001,20020712,,3,폐업,2,폐업,20040826,,,,226126920,98,152889,서울특별시 구로구 오류동 9-6번지 ,,,파트너,2003-10-29 0:00,I,59:59.0,단란주점,185913.1598,443689.9873,단란주점,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,98,,,
3160000,3160000-103-1994-06090,19941130,,3,폐업,2,폐업,19980902,,,,02 6169760,31.37,152816,서울특별시 구로구 개봉동 403-117번지 ,,,다모아단란주점,2002-01-07 0:00,I,59:59.0,단란주점,187186.4498,443082.1156,단란주점,0,0,주택가주변,을,상수도전용,,,,,,,,,N,31.37,,,
3160000,3160000-103-1994-06092,19941205,,3,폐업,2,폐업,20070703,,,,226899280,54.27,152834,서울특별시 구로구 고척동 256-7번지 ,,,산울림,2005-11-24 0:00,I,59:59.0,단란주점,186729.5896,444408.6751,단란주점,0,0,주택가주변,을,상수도전용,,,,,,,,,N,54.27,,,
3160000,3160000-103-1997-06187,19970114,,3,폐업,2,폐업,20040816,,,,226189279,60.64,152824,서울특별시 구로구 고척동 52-54번지 ,,,영단란주점,2002-01-28 0:00,I,59:59.0,단란주점,187896.216,444465.0823,단란주점,1,1,주택가주변,자율,상수도전용,,,,,,,,,N,60.64,,,
3160000,3160000-103-1997-06188,19970127,,3,폐업,2,폐업,19990706,,,,02 6252846,35.94,152815,서울특별시 구로구 개봉동 353-6번지 ,,,크레파스단란주점,2000-02-22 0:00,I,59:59.0,단란주점,187260.4263,443830.8643,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,35.94,,,
3160000,3160000-103-1997-06190,19970221,,3,폐업,2,폐업,19980928,,,,02 6332637,76.65,152886,서울특별시 구로구 신도림동 292-230번지 ,,,앙코르,2002-01-07 0:00,I,59:59.0,단란주점,189215.5978,445261.9771,단란주점,,,기타,자율,상수도전용,,,,,,,,,N,76.65,,,
3160000,3160000-103-1997-06192,19970318,,3,폐업,2,폐업,19980424,,,,02 8564500,92.07,152862,서울특별시 구로구 구로동 569-18번지 ,,,야전,2002-01-07 0:00,I,59:59.0,단란주점,189616.9361,444424.8241,단란주점,,,주택가주변,자율,상수도전용,,,,,,,,,N,92.07,,,
3160000,3160000-103-1997-06191,19970319,,3,폐업,2,폐업,20070320,,,,02 6186815,65.16,152836,서울특별시 구로구 고척동 269-18번지 ,,,황제단란주점,2004-05-19 0:00,I,59:59.0,단란주점,186733.8543,444341.8014,단란주점,0,1,주택가주변,자율,상수도전용,,,,,,,,,N,65.16,,,
3160000,3160000-103-1997-06193,19970404,,3,폐업,2,폐업,20000403,,,,02 8561863,65.46,152873,서울특별시 구로구 구로동 769-255번지 ,,,신화,2002-01-07 0:00,I,59:59.0,단란주점,190106.1675,442885.338,단란주점,0,2,기타,자율,상수도전용,,,,,,,,,N,65.46,,,
3160000,3160000-103-1997-07375,19970415,,3,폐업,2,폐업,20200604,,,,226115912,44.38,152816,서울특별시 구로구 개봉동 403-54번지 ,서울특별시 구로구 개봉로 59 (개봉동),8347,카이저,2020-06-04 17:45,U,40:00.0,단란주점,187169.7579,443208.6217,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,44.38,,,
3160000,3160000-103-1997-06195,19970501,,3,폐업,2,폐업,20060516,,,,02 8564535,131.07,152846,서울특별시 구로구 구로동 142-77번지 ,,,황궁,2003-10-29 0:00,I,59:59.0,단란주점,190449.794,443212.6121,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,131.07,,,
3160000,3160000-103-1997-06197,19970520,,3,폐업,2,폐업,19971227,,,,02 8583860,107.32,152801,서울특별시 구로구 가리봉동 127-14번지 ,,,연단란주점,2002-03-22 0:00,I,59:59.0,단란주점,190160.0687,441961.3728,단란주점,1,1,기타,자율,상수도전용,,,,,,,,,N,107.32,,,
3160000,3160000-103-1995-06106,19950309,,3,폐업,2,폐업,19980506,,,,02 6160770,114.6,152894,서울특별시 구로구 오류동 81-53번지 ,,,스캔들,2002-01-07 0:00,I,59:59.0,단란주점,185764.464,443609.5039,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,114.6,,,
3160000,3160000-103-1997-06201,19970603,,3,폐업,2,폐업,20070530,,,,02 8671113,46.72,152856,서울특별시 구로구 구로동 442-180번지 ,,,파라오,2006-10-19 0:00,I,59:59.0,단란주점,190031.4094,443819.7417,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,46.72,,,
3160000,3160000-103-1997-06200,19970610,,3,폐업,2,폐업,20210107,,,,226152792,109.82,152897,서울특별시 구로구 오류동 156-100 101 ,,,유정,2021-01-07 17:52,U,40:00.0,단란주점,185867.9827,443187.337,단란주점,0,0,기타,지도,상수도전용,,,,,,,,,N,109.82,,,
3160000,3160000-103-1997-06202,19970624,,3,폐업,2,폐업,20070226,,,,226314611,83.33,152886,서울특별시 구로구 신도림동 292-235번지 ,,,신바람메들리,2002-01-28 0:00,I,59:59.0,단란주점,189145.8134,445253.2729,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,83.33,,,
3160000,3160000-103-1997-06203,19970716,,3,폐업,2,폐업,20060725,,,,2,58.7,152887,서울특별시 구로구 신도림동 396-23번지 ,,,후아,2003-05-23 0:00,I,59:59.0,단란주점,189264.7332,445159.4006,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,58.7,,,
3160000,3160000-103-1997-07750,19970724,,3,폐업,2,폐업,19990817,,,,02 6149807,80.7,152887,서울특별시 구로구 신도림동 395-4번지 ,,,골든벨,2002-01-07 0:00,I,59:59.0,단란주점,189266.9511,445195.6157,단란주점,1,1,주택가주변,자율,상수도전용,,,,,,,,,N,80.7,,,
3160000,3160000-103-1995-06126,19950624,,3,폐업,2,폐업,19990303,,,,02 6824288,49.82,152889,서울특별시 구로구 오류동 6-17번지 ,,,센츄럴,2002-01-07 0:00,I,59:59.0,단란주점,185797.1841,443629.4106,단란주점,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,49.82,,,
3160000,3160000-103-1995-06127,19950701,,3,폐업,2,폐업,19951127,,,,02 8678327,70.86,152801,서울특별시 구로구 가리봉동 127-4번지 ,,,다사랑,2002-01-07 0:00,I,59:59.0,단란주점,190184.6638,442033.9041,단란주점,0,0,주택가주변,을,상수도전용,,,,,,,,,N,70.86,,,
3160000,3160000-103-1993-06012,19931222,,3,폐업,2,폐업,20180502,,,,226118051,146.78,152803,서울특별시 구로구 개봉동 63-35번지 ,서울특별시 구로구 고척로 101 (개봉동),8252,7080,2018-05-02 13:48,I,59:59.0,단란주점,186245.7157,444355.2741,단란주점,0,0,주택가주변,을,상수도전용,,,,,,,,,N,146.78,,,
3160000,3160000-103-1993-07497,19931223,,3,폐업,2,폐업,20060906,,,,02 6884275,61.78,152893,서울특별시 구로구 오류동 38-12번지 ,,,유래,2004-02-27 0:00,I,59:59.0,단란주점,186117.9026,443878.0448,단란주점,0,0,유흥업소밀집지역,을,상수도전용,,,,,,,,,N,61.78,,,
3160000,3160000-103-1993-06014,19931229,,3,폐업,2,폐업,19950609,,,,208612650,114.12,152801,서울특별시 구로구 가리봉동 125-4번지 ,,,깜아티스트,2002-01-07 0:00,I,59:59.0,단란주점,190065.4634,442096.0785,단란주점,0,0,주택가주변,을,상수도전용,,,,,,,,,N,114.12,,,
3160000,3160000-103-1993-06016,19931230,,3,폐업,2,폐업,19991101,,,,208597687,67.64,152872,서울특별시 구로구 구로동 736-6번지 ,,,활주로단란주점,2002-01-07 0:00,I,59:59.0,단란주점,189739.73,442953.9511,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,67.64,,,
